N;M;K;P;p_osat1;p_osat2;p_osat3;p_osat4;p_osat5;p_anticlust1;p_anticlust2;p_anticlust3;p_anticlust4;p_anticlust5;p_anticlust_c1;p_anticlust_c2;p_anticlust_c3;p_anticlust_c4;p_anticlust_c5;p_ps1;p_ps2;p_ps3;p_ps4;p_ps5;OSAT_t;ANTICLUST_t;ANTICLUST_t_c;PS_t;diversity_unconstrained;diversity_constrained
352;2;4;4;0.999977273207217;0.999998240378394;NA;NA;NA;0.99999992687371;0.999999994786471;NA;NA;NA;0.99999992687371;0.999999994786471;NA;NA;NA;0.99752864843632;0.971846254488754;NA;NA;NA;2.47113347053528;0.117091417312622;0.111799478530884;31.8058080673218;25526.7818075145;25526.7818075145
174;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.2808210849762;0.0185801982879639;0.031980037689209;12.5434031486511;11990.8259390486;11990.8259390486
112;4;4;5;0.999999025525675;0.821093073734181;0.984512702314933;0.240708097067202;NA;0.999983900622853;0.99999907504519;0.999991168382632;0.999996875536221;NA;0.999983900622853;0.999936203416666;0.99805226395231;0.999886789236313;NA;0.941811207560234;0.931128077521144;0.993161686346073;0.807167753314188;NA;2.51321172714233;0.00289392471313477;0.0153453350067139;40.3762776851654;3838.47971449668;3832.05365410914
168;4;4;2;0.923560051272848;0.92752822980355;0.929207670950414;0.994629042148353;NA;0.992345282614911;0.99490145905865;0.995029152122129;0.994629042148353;NA;0.992345282614911;0.99490145905865;0.995029152122129;0.994629042148353;NA;0.992345282614911;0.791169819000568;0.995029152122129;0.830668972575195;NA;2.26259660720825;0.00957918167114258;0.0258409976959229;26.6099946498871;6581.01263430069;6580.18523807804
116;4;2;5;0.939441569783019;0.844377156452696;0.840667038395184;0.843058245238139;NA;0.999260447463041;0.998784928546906;0.998662610543618;1;NA;0.999260447463041;0.998784928546906;0.998662610543618;1;NA;0.899569348736212;0.980385744597611;0.990632778444519;0.79202319612173;NA;2.51005601882935;0.00579237937927246;0.0165836811065674;19.6842787265778;8310.88542427665;8308.20290990034
304;3;4;5;0.999880022437185;0.936608823446727;0.954660048465711;NA;NA;0.999999997083132;0.999999999510514;0.999999999661276;NA;NA;0.999999997083132;0.999999985112021;0.999999987830709;NA;NA;0.930384997635869;0.994270528957504;0.993022433067719;NA;NA;2.52308559417725;0.072160005569458;0.0898127555847168;40.0029532909393;24786.7658219996;24776.9223817037
60;5;4;2;0.325111145088099;0.910977927641952;0.906527141156184;0.644369805637025;0.728454731432869;0.966170616810334;1;0.906527141156184;1;0.976661587411496;0.966170616810334;0.910977927641952;1;1;0.976661587411496;0.966170616810334;0.910977927641952;0.906527141156184;1;0.603807953897439;2.15475797653198;0.00122475624084473;0.0151867866516113;25.6312427520752;936.708797720154;936.703989693357
400;2;4;2;1;0.998627889430312;NA;NA;NA;1;0.998627889430312;NA;NA;NA;1;0.998627889430312;NA;NA;NA;0.994110463925182;0.990594058571527;NA;NA;NA;2.40838479995728;0.146214246749878;0.159421920776367;27.9201457500458;24107.7508474201;24107.7508474201
476;2;4;3;0.999994738963703;0.999616245869384;NA;NA;NA;0.999994738963703;0.999994819014125;NA;NA;NA;0.999994738963703;0.999994819014125;NA;NA;NA;0.995877279133968;0.969247550567273;NA;NA;NA;2.495609998703;0.25902271270752;0.239649295806885;32.8863139152527;42844.3802077823;42844.3802077823
492;5;4;5;0.999260961327678;0.107748231206247;0.383922296918076;0.113094429691122;0.187712107230348;0.999999999154456;0.999999999978903;0.999999999998964;0.999999995533104;0.999999995136562;0.999999999154456;0.999999998715815;0.999999999755056;0.999999999618986;0.999999999580039;0.922895819231019;0.784089638516894;0.93160114908118;0.959983275120339;0.931249312569267;4.36459422111511;0.246764183044434;0.29481053352356;71.5232541561127;84569.792738615;84556.3381198575
166;5;2;3;0.566771129962937;0.546738001640015;0.795182859708116;0.699714061214273;0.853272644714761;0.980313323130978;0.982779526655791;0.981645659430435;0.981887540717623;0.982523827547918;0.980313323130978;0.982779526655791;0.948372776393407;0.981887540717623;0.982523827547918;0.869339170734266;0.982779526655791;0.981645659430435;0.981887540717623;0.945451940365802;2.51782321929932;0.0170309543609619;0.02764892578125;17.9071581363678;17401.8830065503;17394.744484337
76;4;4;3;0.99594982181999;0.611050075317546;0.64291894810444;0.974787734563987;NA;0.999037050591229;0.999459006358621;0.999304912571263;0.999037050591229;NA;0.99594982181999;0.999459006358621;0.999304912571263;0.99594982181999;NA;0.939997111713825;0.926635430671116;0.869416787512189;0.987999096616434;NA;2.22316884994507;0.0014033317565918;0.00939321517944336;27.7415511608124;1588.69351631085;1584.35037056034
232;3;2;3;0.987292056617813;0.949169372411241;0.91911845095632;NA;NA;0.987292056617813;1;0.987004515982839;NA;NA;0.987292056617813;1;0.987004515982839;NA;NA;0.987292056617813;0.949169372411241;0.987004515982839;NA;NA;2.34825277328491;0.0460128784179688;0.0494394302368164;15.3125736713409;25851.8485277545;25851.7122310596
498;2;2;3;0.994303300771287;0.975306101636057;NA;NA;NA;0.994303300771287;1;NA;NA;NA;0.994303300771287;1;NA;NA;NA;0.980775574809245;1;NA;NA;NA;2.52079582214355;0.467598915100098;0.301853656768799;16.7234063148499;93692.9003104706;93692.9003104706
480;4;10;4;0.999973647417931;0.881925726685234;0.447522025408384;0.298804685938184;NA;1;1;1;1;NA;1;1;1;1;NA;NA;NA;NA;NA;NA;3.12802267074585;0.124142169952393;0.203034400939941;NA;27612.1088860938;27589.8962066581
260;5;10;2;0.977702665306815;0.942895003243799;0.988377649472187;0.998339021935024;0.955996345848555;0.999999888523168;0.999990142349542;0.999995358861156;0.999991371158179;0.999989618553728;0.999980981189766;0.999990142349542;0.999995358861156;0.999991371158179;0.999989618553728;NA;NA;NA;NA;NA;2.38254380226135;0.0168850421905518;0.0606119632720947;NA;7206.39789357093;7195.9397772721
110;3;10;2;0.998219005874209;0.998310945156539;0.994354526823389;NA;NA;0.999937577994672;0.999941030608128;0.99999503809847;NA;NA;0.999937577994672;0.999941030608128;0.99999503809847;NA;NA;NA;NA;NA;NA;NA;2.32702541351318;0.00225687026977539;0.0142207145690918;NA;944.5960737437;942.519682453993
270;3;10;3;0.999747484697523;0.999992294248962;0.998923988799111;NA;NA;0.999999999715509;0.999999999989921;0.999999999956526;NA;NA;0.999999999715509;0.999999999770921;0.99999999488862;NA;NA;NA;NA;NA;NA;NA;2.39836239814758;0.0180621147155762;0.0700151920318604;NA;6987.31268136766;6979.8926288764
430;2;2;5;0.998286284256841;0.999725567694287;NA;NA;NA;0.999934168134083;0.999725567694287;NA;NA;NA;0.999934168134083;0.999725567694287;NA;NA;NA;0.965737314776315;0.98436564723923;NA;NA;NA;2.47151398658752;0.387744903564453;0.202220678329468;19.3487358093262;79994.1769569377;79994.1769569377
56;3;4;2;0.974072269582506;0.962421359374046;0.852641262812608;NA;NA;0.974072269582506;0.962421359374046;0.975205383126437;NA;NA;0.974072269582506;0.962421359374046;0.975205383126437;NA;NA;0.974072269582506;0.962421359374046;0.975205383126437;NA;NA;2.11283087730408;0.00103139877319336;0.00810050964355469;21.2105894088745;611.358557330162;608.873275955923
184;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.22206807136536;0.0210323333740234;0.0328965187072754;11.3936965465546;10150.7436431612;10150.7436431612
410;4;10;5;0.999999999786354;0.0211240812326444;0.71237082960175;0.751445538512425;NA;1;1;1;1;NA;1;1;1;1;NA;NA;NA;NA;NA;NA;2.91340160369873;0.0595710277557373;0.142855405807495;NA;20820.0355706273;20810.4992937951
286;5;2;4;0.994095338962207;0.703544696186757;0.449273276838568;0.638903871335117;0.433285919842239;0.998698881597938;0.996502859241146;0.993085412234834;0.998726117245063;0.99881988922255;0.998698881597938;0.996502859241146;0.998839993351485;0.998726117245063;0.99881988922255;0.58468651534122;0.922398722793289;0.976732382585925;0.993992859664906;0.955980352265339;2.95975184440613;0.0680103302001953;0.0991873741149902;24.120313167572;55207.8049577754;55203.8573615583
476;2;4;2;0.995452215147437;0.998943402749566;NA;NA;NA;1;0.998943402749566;NA;NA;NA;1;0.998943402749566;NA;NA;NA;0.995452215147437;0.992729118412014;NA;NA;NA;2.48281741142273;0.252054929733276;0.224082469940186;30.734646320343;34164.0092092071;34164.0092092071
232;5;4;3;0.501209471379256;0.881843600642575;0.582923794645923;0.808441497669672;0.940402726549425;0.999956349618103;0.999956206620703;1;0.999992055670064;0.999978200339653;0.999956349618103;0.999742086912678;1;0.999992055670064;0.999978200339653;0.890868473318159;0.735214788672229;0.999438883716932;0.903067930220722;0.903659522239989;2.58465766906738;0.029386043548584;0.0487420558929443;37.3736617565155;16985.5521093546;16977.8483740452
92;5;4;5;0.999999565720584;0.216716579227258;0.125360019012671;0.202626286593442;0.593588848811691;0.999989882902913;0.9997807114215;0.99999128076113;0.99997576612329;0.999969290830686;0.994648105663384;0.999959574193246;0.980028931222014;0.99998396092214;0.9999640579977;0.28068071410232;0.946325505474881;0.980128870901287;0.947171937294189;0.938780805366191;3.85496759414673;0.00190472602844238;0.0126481056213379;46.2594990730286;2898.25078968584;2892.18023732502
248;5;4;2;0.981062254411017;0.914856009380636;0.980490366138199;0.978551625738745;0.978421898654292;0.997196653232316;1;0.997109696121748;0.995710186304527;0.995683548870994;0.997196653232316;0.988066595094024;0.997109696121748;0.995710186304527;0.995683548870994;0.981062254411017;0.914856009380636;0.957408791941922;0.978551625738745;0.714063437418518;2.38722276687622;0.0363430976867676;0.064018726348877;31.3971798419952;16427.7815944078;16425.2570651159
488;2;4;4;0.999999307663329;0.999997305092403;NA;NA;NA;0.999999989405832;0.999999988196738;NA;NA;NA;0.999999989405832;0.999999988196738;NA;NA;NA;0.999974631902005;0.971404561139274;NA;NA;NA;2.55403017997742;0.240005970001221;0.236123085021973;37.0373992919922;49155.9370645827;49155.9370645827
252;5;2;2;1;1;1;0.899728732788539;1;1;1;1;1;1;1;1;1;1;1;1;1;0.898707891566748;1;1;2.3830451965332;0.0593600273132324;0.0854232311248779;16.5138032436371;33936.2135287659;33934.5057434879
380;4;10;3;0.999775669805438;0.631809184152482;0.725260490770486;0.971284605125402;NA;0.999999999997815;0.99999999999114;0.999999999999416;0.999999999998821;NA;0.999999999960305;0.99999999999114;0.999999999856742;0.999999999998821;NA;NA;NA;NA;NA;NA;2.55383920669556;0.0569789409637451;0.123056888580322;NA;16182.9220427741;16162.2264080635
344;3;4;3;0.999517865151289;0.997841249014488;0.999295921868511;NA;NA;0.999986174436465;0.99998636426203;0.999996918677599;NA;NA;0.999986174436465;0.99998636426203;0.999996918677599;NA;NA;0.915204807872683;0.978144489169077;0.993787406921201;NA;NA;2.43602538108826;0.108282566070557;0.113094806671143;34.4667859077454;28357.8604133117;28352.9004975189
280;5;10;3;0.999972729569321;0.22495432377757;0.489744229630923;0.264235513661642;0.984699632421082;0.999999999903063;0.999999999901255;0.999999999859349;0.999999999990787;0.999999999995169;0.999999999903063;0.999999999901255;0.999999992248295;0.999999998052743;0.999999999892323;NA;NA;NA;NA;NA;2.67487406730652;0.0205998420715332;0.0753896236419678;NA;9826.81559136121;9816.5403707094
240;3;10;3;0.999995627406677;0.999999888244376;0.999987182519035;NA;NA;0.999999999332468;0.999999999588172;0.999999999829141;NA;NA;0.999999994006346;0.999999999588172;0.999999997787025;NA;NA;NA;NA;NA;NA;NA;2.34062671661377;0.0134651660919189;0.0495998859405518;NA;5517.55811170706;5506.03652325032
60;4;4;3;0.720113225962281;0.245546635903458;0.77073901869504;0.852062019840326;NA;0.999304912571263;0.999142056098412;0.999616041818813;0.999493488966784;NA;0.98552380350669;0.971107776615661;0.999616041818813;0.994474825863895;NA;0.885396608589592;0.983955265822417;0.999616041818813;0.885623289458629;NA;2.36167931556702;0.00101900100708008;0.00786423683166504;27.7471575737;978.464364156559;975.707520294724
448;2;2;4;0.995025544995059;0.996851998646857;NA;NA;NA;1;0.999392916177456;NA;NA;NA;1;0.999392916177456;NA;NA;NA;0.995316311932824;0.983872430761818;NA;NA;NA;2.49011206626892;0.327972888946533;0.224420070648193;17.6148860454559;82917.9946265037;82917.9946265037
220;3;4;4;0.934762798645848;0.996995444726435;0.97531571004841;NA;NA;0.999999958440352;0.999998971962099;0.999999837396695;NA;NA;0.999999958440352;0.999998971962099;0.999996951554566;NA;NA;0.982964310781771;0.98050831539017;0.958046555254287;NA;NA;2.36641025543213;0.0246367454528809;0.0462367534637451;32.7321381568909;12472.222329309;12464.0444020538
270;5;10;4;0.999999999594791;0.696689916811205;0.871054859381557;0.768410880046501;0.743426888978687;0.999999999999986;0.999999999999999;0.999999999999994;0.999999999999983;0.999999999999772;0.999999999998069;0.999999999999965;0.999999999204406;0.999999999874362;0.999999999996514;NA;NA;NA;NA;NA;3.27449631690979;0.0143041610717773;0.0562260150909424;NA;9696.33673326479;9689.28189888555
440;3;10;4;0.999642340330482;0.999730344263323;0.999993996152481;NA;NA;1;1;1;NA;NA;1;1;0.999999999999999;NA;NA;NA;NA;NA;NA;NA;2.59968543052673;0.0942487716674805;0.157800912857056;NA;19983.3932780249;19957.7962555408
422;2;2;4;0.996845674196216;0.998042244321681;NA;NA;NA;0.999295286554219;0.998042244321681;NA;NA;NA;0.999295286554219;0.998042244321681;NA;NA;NA;0.985666938999535;0.989876181307846;NA;NA;NA;2.49327373504639;0.259133100509644;0.222139835357666;17.4576485157013;73457.0994643259;73457.0994643259
440;5;10;2;0.999132544932576;0.999169726053623;0.999134366184485;0.998917973845635;0.999585683551995;0.999999524161516;0.999999546358651;1;0.99999998945483;0.999999524161516;0.999999524161516;0.999999546358651;0.999999603094652;0.99999998945483;0.999999524161516;NA;NA;NA;NA;NA;2.54464745521545;0.087177038192749;0.155568361282349;NA;20682.8224482357;20675.355557426
426;2;2;2;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;2.44023084640503;0.333748340606689;0.20839786529541;14.0999689102173;54679.0011128875;54679.0011128875
304;4;4;3;0.998176228731414;0.966782042465899;0.95276337002604;0.942531539654921;NA;1;0.999989536793135;0.999994694099825;0.999988299155131;NA;1;0.999989536793135;0.999994694099825;0.999988299155131;NA;0.877143344319882;0.913635894854666;0.948795023974228;0.993741895993717;NA;2.44729852676392;0.0723319053649902;0.0953865051269531;36.1661760807037;25993.2096174591;25980.4400648374
190;4;10;3;0.999957299977054;0.728431308341891;0.875154669220666;0.838011629768342;NA;0.999999997260102;0.999999999992534;0.999999996471317;0.999999999747224;NA;0.999999802715641;0.999999987835873;0.999999966851575;0.999999999747224;NA;NA;NA;NA;NA;NA;2.37144064903259;0.0064234733581543;0.032371997833252;NA;4003.52137136209;3994.06099205653
310;5;10;5;0.999999999999977;0.291199865397419;0.707788567739341;0.188746251307829;0.977836760317336;1;1;1;1;0.999999999999999;0.999999999999888;0.999999999998756;0.999999999999999;0.999999999994193;0.999999997589659;NA;NA;NA;NA;NA;4.64380955696106;0.0220739841461182;0.075850248336792;NA;13282.3121442672;13264.1965404949
436;3;2;2;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;2.46491432189941;0.318157911300659;0.206017732620239;16.0070652961731;75194.4835593181;75194.4835593181
56;2;4;2;0.960129022726177;1;NA;NA;NA;0.960129022726177;1;NA;NA;NA;0.960129022726177;1;NA;NA;NA;0.960129022726177;1;NA;NA;NA;2.11482977867126;0.000993728637695312;0.00657844543457031;19.3817660808563;462.35743110038;462.35743110038
288;5;4;4;0.999611258770565;0.141260507166841;0.124033006070767;0.0881450588615301;0.626375617708301;0.99999988689856;0.999999987104918;0.999999745271493;0.999999499500528;0.999998781416157;0.99999988689856;0.99999948105275;0.99999794983501;0.999999499500528;0.999998368511178;0.859259559730549;0.98573730915592;0.990590204234671;0.780189051616653;0.905941190509832;2.88223123550415;0.0510022640228271;0.0710835456848145;47.4470558166504;27934.9832146788;27929.2101518477
400;2;4;2;1;0.994068420319708;NA;NA;NA;1;1;NA;NA;NA;1;1;NA;NA;NA;0.994110463925182;0.994068420319708;NA;NA;NA;2.43267059326172;0.157028198242188;0.172778844833374;28.1342661380768;24045.567081236;24045.567081236
300;2;10;4;0.999999999722334;0.999999836786985;NA;NA;NA;1;1;NA;NA;NA;0.999999999999779;1;NA;NA;NA;NA;NA;NA;NA;NA;2.4048011302948;0.026287317276001;0.0751492977142334;NA;7418.86659147798;7416.03816435323
52;2;4;3;0.992689765078493;0.92326967474106;NA;NA;NA;0.999034101913163;0.996800034078183;NA;NA;NA;0.999034101913163;0.996800034078183;NA;NA;NA;0.992689765078493;0.983818308965145;NA;NA;NA;2.0820574760437;0.00102686882019043;0.00737857818603516;21.5002770423889;506.232539419353;505.404112294606
340;2;4;3;0.999858155366581;0.999985893314771;NA;NA;NA;0.999997171759163;0.999985893314771;NA;NA;NA;0.999997171759163;0.999985893314771;NA;NA;NA;0.969734162247868;0.997639616070942;NA;NA;NA;2.40101933479309;0.0910511016845703;0.104201078414917;29.7869267463684;21878.2977516295;21878.2977516295
400;3;10;5;0.999950094819371;0.988086844263234;0.903692446432093;NA;NA;1;1;1;NA;NA;1;1;1;NA;NA;NA;NA;NA;NA;NA;2.6752302646637;0.0678119659423828;0.142325401306152;NA;17102.7342107868;17083.4118954215
272;5;4;2;0.771350671640017;0.997567619761883;0.949231726212633;0.832308287388389;0.98962556192934;0.99624176096262;0.997567619761883;1;0.997551892548419;1;0.99624176096262;0.997567619761883;1;0.997551892548419;0.98962556192934;0.981147915451524;0.8332161551051;0.898067025114993;0.915147699517173;0.971664967426875;2.41714811325073;0.0495316982269287;0.072601318359375;32.4151518344879;19820.8002615182;19818.8401511129
202;5;2;2;1;0.573442765429768;1;0.887955056770815;0.888086083085887;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0.888086083085887;2.28918099403381;0.0303516387939453;0.0472855567932129;15.3736960887909;21895.4993090191;21894.6454163801
176;5;4;2;0.928707530422531;0.99276848901419;0.822778976046832;0.96908918768498;1;0.992900190827534;0.99276848901419;1;0.995352676079499;1;0.992900190827534;0.99276848901419;1;0.995352676079499;1;0.928707530422531;0.99276848901419;0.734991684818475;0.893139472508471;0.908797592157206;2.44759750366211;0.0116255283355713;0.0292401313781738;29.2062418460846;8289.89888431162;8287.03224542444
244;3;4;2;0.997139134190268;0.980471592592639;0.997139134190268;NA;NA;0.997139134190268;0.997106839574905;0.997139134190268;NA;NA;0.997139134190268;0.997106839574905;0.997139134190268;NA;NA;0.957820102191637;0.980471592592639;0.980683884555839;NA;NA;2.29984736442566;0.0326924324035645;0.0613832473754883;26.3368299007416;11766.6295377443;11766.6295377443
